"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"5925",5925,5926,65.22781,54.03233,113.4986,NA,NA,NA,2.41e+09,5.17e+10,97.95681,122.09892,227.19729,1,"None","parabolic","box sum"
"5926",5926,5927,172.1641,53.74171,113.32404,NA,NA,NA,2.89e+09,6.48e+10,228.64397,170.98272,126.95175,1,"None","parabolic","box sum"
"5928",5928,5929,41.8765,53.30893,113.48264,NA,NA,NA,3.31e+09,7.29e+10,105.99611,127.73824,148.97245,1,"None","parabolic","box sum"
"5929",5929,5930,176.84511,52.804,113.55957,NA,NA,NA,2.52e+09,5.61e+10,266.45383,197.67934,114.51155,1,"None","parabolic","box sum"
"5930",5930,5931,17.48862,51.50388,113.3591,NA,NA,NA,2.29e+09,5.29e+10,116.2486,156.55106,222.82386,1,"None","parabolic","box sum"
"5932",5932,5933,50.91518,50.69376,113.47553,NA,NA,NA,2.48e+09,5.9e+10,121.46645,226.21304,1530.04149,1,"None","parabolic","box sum"
"5935",5935,5936,45.70418,45.71487,113.31833,NA,NA,NA,3.29e+09,7.98e+10,226.94468,136.83766,235.07088,1,"None","parabolic","box sum"
"5938",5938,5939,43.73964,43.66656,113.4812,NA,NA,NA,3.64e+09,8.78e+10,147.05736,184.47268,218.33569,1,"None","parabolic","box sum"
"5940",5940,5941,170.11156,41.84367,113.52749,NA,NA,NA,5.37e+09,1.26e+11,152.95034,174.50458,140.44756,1,"None","parabolic","box sum"
"5942",5942,5943,181.07861,40.25922,113.45399,NA,NA,NA,2.26e+09,4.98e+10,110.53669,142.39228,114.77399,1,"None","parabolic","box sum"
"5943",5943,5944,169.68068,39.09086,113.30898,NA,NA,NA,2.34e+09,5.35e+10,164.56653,160.2298,113.01535,1,"None","parabolic","box sum"
"5950",5950,5951,64.1067,62.7294,113.14174,NA,NA,NA,2.5e+09,5.15e+10,90.76273,137.59285,97.13757,1,"None","parabolic","box sum"
"5959",5959,5960,170.27509,55.3565,113.00557,NA,NA,NA,2.53e+09,6.06e+10,140.23825,310.15125,241.18668,1,"None","parabolic","box sum"
"5960",5960,5961,63.51251,54.32312,112.97615,NA,NA,NA,2.3e+09,5.38e+10,405.98336,234.8606,732.46586,1,"None","parabolic","box sum"
"5961",5961,5962,122.88656,54.0291,113.24416,NA,NA,NA,2.49e+09,5.99e+10,218.10414,139.17583,199.74047,1,"None","parabolic","box sum"
"5962",5962,5963,171.07028,53.3159,113.03913,NA,NA,NA,2.28e+09,5.11e+10,151.84375,129.95499,127.87467,1,"None","parabolic","box sum"
"5963",5963,5964,62.43318,53.18305,113.10941,NA,NA,NA,2.61e+09,6.13e+10,138.89348,319.87089,156.00365,1,"None","parabolic","box sum"
"5964",5964,5965,166.23033,53.07944,113.14908,NA,NA,NA,2.25e+09,5.44e+10,203.8601,171.00942,230.52388,1,"None","parabolic","box sum"
"5966",5966,5967,103.57157,50.55204,113.07646,NA,NA,NA,2.41e+09,5.52e+10,107.998,171.32694,163.10996,1,"None","parabolic","box sum"
"5970",5970,5971,169.85628,45.87881,113.03702,NA,NA,NA,3.8e+09,9.19e+10,208.37625,299.64221,153.84489,1,"None","parabolic","box sum"
"5972",5972,5973,170.08699,45.6896,113.2765,NA,NA,NA,3.6e+09,9.14e+10,210.99372,353.95712,184.77309,1,"None","parabolic","box sum"
"5975",5975,5976,43.76797,44.85217,113.13693,NA,NA,NA,2.48e+09,5.7e+10,458.56247,562.17533,144.71501,1,"None","parabolic","box sum"
"5976",5976,5977,50.41245,43.22869,113.09553,NA,NA,NA,2.36e+09,5.19e+10,164.98028,239.71969,107.65976,1,"None","parabolic","box sum"
"5978",5978,5979,172.79382,41.85472,113.11466,NA,NA,NA,5.28e+09,1.25e+11,168.07533,162.49871,159.91771,1,"None","parabolic","box sum"
"5980",5980,5981,40.29534,40.38721,113.13636,NA,NA,NA,4.41e+09,1.01e+11,103.40917,141.68715,919.80159,1,"None","parabolic","box sum"
"5981",5981,5982,27.71491,40.44966,113.22647,NA,NA,NA,2.66e+09,5.99e+10,100.58528,209.37186,135.6523,1,"None","parabolic","box sum"
"5982",5982,5983,43.47453,40.30709,112.99737,NA,NA,NA,2.4e+09,5.33e+10,132.54216,177.83868,119.74573,1,"None","parabolic","box sum"
"5983",5983,5984,25.72546,40.2522,113.11928,NA,NA,NA,2.26e+09,5.05e+10,86.01146,200.01125,152.04954,1,"None","parabolic","box sum"
"5989",5989,5990,134.25111,66.19346,112.7109,NA,NA,NA,2.27e+09,4.79e+10,84.84379,139.04628,123.51376,1,"None","parabolic","box sum"
"5995",5995,5996,53.02257,62.07832,112.82178,NA,NA,NA,2.6e+09,5.95e+10,194.91696,149.70928,139.48834,1,"None","parabolic","box sum"
"5996",5996,5997,36.67352,59.31396,112.96973,NA,NA,NA,2.28e+09,4.87e+10,103.14779,233.61224,100.57056,1,"None","parabolic","box sum"
"5999",5999,6000,170.4298,55.44631,112.68166,NA,NA,NA,2.62e+09,6.04e+10,146.45582,199.33993,160.89112,1,"None","parabolic","box sum"
"6000",6000,6001,124.55457,54.57523,112.63626,NA,NA,NA,2.5e+09,5.71e+10,130.10912,192.68757,134.37515,1,"None","parabolic","box sum"
"6001",6001,6002,59.48042,54.37815,112.65126,NA,NA,NA,2.6e+09,5.79e+10,108.21419,140.02407,127.61348,1,"None","parabolic","box sum"
"6002",6002,6003,122.44427,54.07983,112.72555,NA,NA,NA,2.37e+09,5.59e+10,211.11892,160.40587,188.91662,1,"None","parabolic","box sum"
"6003",6003,6004,62.23715,52.86142,112.78083,NA,NA,NA,3.41e+09,7.82e+10,255.24223,166.45908,148.84853,1,"None","parabolic","box sum"
"6004",6004,6005,166.7485,52.80629,112.69853,NA,NA,NA,2.61e+09,5.82e+10,192.51934,133.6838,222.90021,1,"None","parabolic","box sum"
"6009",6009,6010,39.74459,46.35133,112.73462,NA,NA,NA,2.62e+09,5.7e+10,89.11627,182.91765,130.2141,1,"None","parabolic","box sum"
"6012",6012,6013,187.05957,39.3523,112.7673,NA,NA,NA,2.48e+09,5.54e+10,109.79576,168.75261,110.65799,1,"None","parabolic","box sum"
"6014",6014,6015,110.19997,38.92423,112.70657,NA,NA,NA,2.38e+09,3.78e+10,110.1721,260.55086,199.64951,1,"None","parabolic","box sum"
"6025",6025,6026,52.37931,63.49948,112.58226,NA,NA,NA,2.46e+09,5.72e+10,107.14668,178.20647,167.84263,1,"None","parabolic","box sum"
"6026",6026,6027,169.2364,62.61483,112.53938,NA,NA,NA,2.38e+09,5.11e+10,124.84608,180.08652,104.98905,1,"None","parabolic","box sum"
"6028",6028,6029,62.06231,62.13288,112.48951,NA,NA,NA,2.32e+09,5.27e+10,98.74584,180.77683,150.10482,1,"None","parabolic","box sum"
"6030",6030,6031,66.90083,57.86418,112.42389,NA,NA,NA,2.66e+09,5.51e+10,163.06267,140.52954,88.36317,1,"None","parabolic","box sum"
"6031",6031,6032,170.51736,56.71631,112.45621,NA,NA,NA,2.31e+09,5.21e+10,152.66728,162.87422,291.51285,1,"None","parabolic","box sum"
"6032",6032,6033,56.3934,56.29362,112.62438,NA,NA,NA,2.79e+09,6.81e+10,123.41337,230.02216,191.43462,1,"None","parabolic","box sum"
"6035",6035,6036,51.7175,54.70525,112.51231,NA,NA,NA,2.66e+09,5.82e+10,116.59059,149.48231,119.36563,1,"None","parabolic","box sum"
"6037",6037,6038,54.65354,54.02059,112.3994,NA,NA,NA,2.29e+09,5.14e+10,185.89809,340.26939,134.40645,1,"None","parabolic","box sum"
"6038",6038,6039,166.62742,52.93851,112.58901,NA,NA,NA,2.69e+09,6.24e+10,219.62357,134.58043,150.67393,1,"None","parabolic","box sum"
"6039",6039,6040,176.27353,52.35451,112.49365,NA,NA,NA,3.58e+09,7.92e+10,134.47748,134.81742,117.08713,1,"None","parabolic","box sum"
"6040",6040,6041,45.49176,52.35284,112.43236,NA,NA,NA,2.89e+09,6.47e+10,140.20527,188.37422,154.26463,1,"None","parabolic","box sum"
"6041",6041,6042,31.77541,52.32029,112.44661,NA,NA,NA,4.52e+09,1.04e+11,280.7965,157.44227,132.21097,1,"None","parabolic","box sum"
"6042",6042,6043,19.66465,52.33397,112.45438,NA,NA,NA,2.72e+09,5.75e+10,120.04229,144.31864,89.2573,1,"None","parabolic","box sum"
"6043",6043,6044,188.17407,51.96855,112.33034,NA,NA,NA,2.26e+09,4.97e+10,94.25133,128.50428,174.28052,1,"None","parabolic","box sum"
"6045",6045,6046,41.27015,50.05225,112.41766,NA,NA,NA,2.88e+09,6.51e+10,99.44693,147.31646,164.88278,1,"None","parabolic","box sum"
"6046",6046,6047,170.59429,49.20819,112.51005,NA,NA,NA,2.29e+09,5.04e+10,214.6613,128.06618,111.10944,1,"None","parabolic","box sum"
"6047",6047,6048,174.94019,47.82681,112.37549,NA,NA,NA,2.4e+09,5.42e+10,121.38095,153.83196,121.81562,1,"None","parabolic","box sum"
"6052",6052,6053,45.54322,45.60923,112.4153,NA,NA,NA,3.78e+09,9.21e+10,173.78174,260.49495,273.57686,1,"None","parabolic","box sum"
"6053",6053,6054,168.29154,45.28269,112.61567,NA,NA,NA,2.64e+09,5.63e+10,98.63958,143.27013,122.62338,1,"None","parabolic","box sum"
"6054",6054,6055,44.79356,44.89335,112.31182,NA,NA,NA,2.78e+09,6.89e+10,266.80407,162.05311,766.92051,1,"None","parabolic","box sum"
"6058",6058,6059,43.4831,44.0904,112.4257,NA,NA,NA,2.95e+09,7.03e+10,164.22057,571.62732,222.18341,1,"None","parabolic","box sum"
"6059",6059,6060,178.38512,43.33645,112.50471,NA,NA,NA,2.29e+09,5.36e+10,124.74684,140.09041,146.3781,1,"None","parabolic","box sum"
"6060",6060,6061,43.42201,42.84968,112.5329,NA,NA,NA,2.78e+09,6.84e+10,110.40539,581.69055,416.8762,1,"None","parabolic","box sum"
"6067",6067,6068,170.2986,70.04566,112.12765,NA,NA,NA,2.42e+09,5.19e+10,84.60837,139.81644,129.36211,1,"None","parabolic","box sum"
"6071",6071,6072,52.71394,62.18727,112.08277,NA,NA,NA,2.76e+09,6.44e+10,143.75956,173.08202,176.92286,1,"None","parabolic","box sum"
"6072",6072,6073,105.44517,60.88876,112.17294,NA,NA,NA,2.3e+09,5.08e+10,103.46414,209.07772,123.60805,1,"None","parabolic","box sum"
"6074",6074,6075,34.09295,59.47305,112.21601,NA,NA,NA,2.27e+09,4.84e+10,117.38451,136.69392,98.87284,1,"None","parabolic","box sum"
"6075",6075,6076,26.26845,58.7954,112.16795,NA,NA,NA,2.37e+09,5.25e+10,134.29855,167.97218,119.03435,1,"None","parabolic","box sum"
"6077",6077,6078,56.94751,56.93697,112.01188,NA,NA,NA,2.89e+09,6.84e+10,157.4955,168.89802,302.01292,1,"None","parabolic","box sum"
"6078",6078,6079,37.84438,56.14695,112.10455,NA,NA,NA,2.28e+09,5.06e+10,187.72776,154.11735,107.02431,1,"None","parabolic","box sum"
"6079",6079,6080,32.06126,55.71252,112.11963,NA,NA,NA,2.4e+09,5.45e+10,112.17399,161.10474,244.36349,1,"None","parabolic","box sum"
"6080",6080,6081,171.81202,52.72657,112.13648,NA,NA,NA,2.65e+09,6.17e+10,125.04945,150.55126,170.08066,1,"None","parabolic","box sum"
"6081",6081,6082,45.62502,52.46762,112.22316,NA,NA,NA,2.65e+09,6.43e+10,158.73645,194.10324,167.30607,1,"None","parabolic","box sum"
"6082",6082,6083,52.33207,52.389,112.26106,NA,NA,NA,1.26e+10,2.87e+11,147.20393,168.73342,131.54966,1,"None","parabolic","box sum"
"6083",6083,6084,51.29009,52.32064,112.15124,NA,NA,NA,3.49e+09,8.28e+10,390.66692,233.46746,140.93488,1,"None","parabolic","box sum"
"6084",6084,6085,173.42936,52.27717,112.17201,NA,NA,NA,4e+09,9.31e+10,315.50155,186.74326,122.54745,1,"None","parabolic","box sum"
"6085",6085,6086,171.1905,52.30577,111.99693,NA,NA,NA,2.97e+09,7.17e+10,211.02304,163.2005,248.13902,1,"None","parabolic","box sum"
"6086",6086,6087,25.30598,51.96842,112.02442,NA,NA,NA,2.92e+09,6.91e+10,117.59948,160.27653,233.38276,1,"None","parabolic","box sum"
"6087",6087,6088,56.48711,51.34054,112.09365,NA,NA,NA,2.43e+09,5.29e+10,93.78449,264.67353,133.14807,1,"None","parabolic","box sum"
"6088",6088,6089,189.56058,50.79691,112.08761,NA,NA,NA,2.74e+09,5.87e+10,102.40875,175.51595,103.14488,1,"None","parabolic","box sum"
"6089",6089,6090,176.45995,50.40159,112.24851,NA,NA,NA,2.49e+09,5.48e+10,203.25153,155.41327,102.92292,1,"None","parabolic","box sum"
"6090",6090,6091,33.47718,50.09203,112.24774,NA,NA,NA,2.26e+09,4.79e+10,93.10294,130.25624,115.69732,1,"None","parabolic","box sum"
"6093",6093,6094,45.38471,45.3566,111.97947,NA,NA,NA,3.72e+09,9.02e+10,147.60455,305.91655,270.25026,1,"None","parabolic","box sum"
"6095",6095,6096,44.95588,44.90313,112.08706,NA,NA,NA,2.96e+09,7.24e+10,240.15786,179.08329,348.66327,1,"None","parabolic","box sum"
"6096",6096,6097,44.59251,44.75522,112.28895,NA,NA,NA,2.7e+09,6.5e+10,231.85718,199.6249,349.64585,1,"None","parabolic","box sum"
"6098",6098,6099,172.7334,43.71838,112.06488,NA,NA,NA,2.54e+09,5.62e+10,161.44584,152.23771,111.17327,1,"None","parabolic","box sum"
"6099",6099,6100,175.08662,43.42424,112.22628,NA,NA,NA,2.25e+09,4.82e+10,115.51056,283.71227,105.4889,1,"None","parabolic","box sum"
"6100",6100,6101,24.57396,43.2376,112.18343,NA,NA,NA,2.55e+09,5.88e+10,142.07402,177.57791,137.38966,1,"None","parabolic","box sum"
"6103",6103,6104,179.19835,39.62378,112.03307,NA,NA,NA,2.42e+09,5.57e+10,132.15162,140.76173,276.08359,1,"None","parabolic","box sum"
"6115",6115,6116,175.34247,62.89527,111.69472,NA,NA,NA,2.58e+09,6e+10,127.9283,141.67902,190.99861,1,"None","parabolic","box sum"
"6116",6116,6117,59.46376,60.67339,111.67857,NA,NA,NA,2.31e+09,5.05e+10,93.05653,135.60349,146.23332,1,"None","parabolic","box sum"
"6118",6118,6119,58.5759,59.42444,111.82772,NA,NA,NA,2.32e+09,5.25e+10,141.69294,127.79853,145.92415,1,"None","parabolic","box sum"
"6119",6119,6120,52.94268,59.27437,111.67387,NA,NA,NA,2.32e+09,5.36e+10,145.82618,161.70639,150.42108,1,"None","parabolic","box sum"
"6124",6124,6125,41.94239,56.40248,111.91285,NA,NA,NA,2.36e+09,5.33e+10,109.32811,128.13064,195.14549,1,"None","parabolic","box sum"
"6125",6125,6126,172.61817,55.10115,111.79987,NA,NA,NA,4.91e+09,1.13e+11,170.06988,163.41704,168.31827,1,"None","parabolic","box sum"
"6126",6126,6127,30.47161,54.98294,111.83005,NA,NA,NA,2.96e+09,6.7e+10,207.51211,186.5772,105.61073,1,"None","parabolic","box sum"
"6128",6128,6129,41.11368,54.26036,111.87057,NA,NA,NA,2.28e+09,5.16e+10,283.06344,148.96744,122.68472,1,"None","parabolic","box sum"
"6129",6129,6130,173.62376,52.51123,111.87583,NA,NA,NA,3.63e+09,8.54e+10,329.40544,189.84747,174.98982,1,"None","parabolic","box sum"
"6130",6130,6131,45.95216,51.117,111.67039,NA,NA,NA,2.26e+09,5.1e+10,107.69387,166.71526,138.49491,1,"None","parabolic","box sum"
"6131",6131,6132,29.00391,49.56135,111.6681,NA,NA,NA,2.27e+09,5.32e+10,112.62102,168.53982,161.61168,1,"None","parabolic","box sum"
"6133",6133,6134,52.16488,48.91503,111.73004,NA,NA,NA,2.53e+09,5.5e+10,87.3208,163.91563,130.32007,1,"None","parabolic","box sum"
"6135",6135,6136,171.44825,46.12245,111.89198,NA,NA,NA,2.77e+09,6.27e+10,97.37665,153.86909,160.16597,1,"None","parabolic","box sum"
"6136",6136,6137,169.93694,45.13878,111.77575,NA,NA,NA,3.18e+09,7.8e+10,188.74428,180.66961,323.35854,1,"None","parabolic","box sum"
"6137",6137,6138,169.82673,45.05655,111.72307,NA,NA,NA,3.23e+09,7.53e+10,187.41019,178.82001,136.9766,1,"None","parabolic","box sum"
"6138",6138,6139,26.05183,43.42054,111.92016,NA,NA,NA,2.66e+09,6.05e+10,111.90528,173.16526,157.98217,1,"None","parabolic","box sum"
"6139",6139,6140,181.02858,43.12346,111.92373,NA,NA,NA,2.28e+09,5.03e+10,106.63155,126.11437,268.48829,1,"None","parabolic","box sum"
"6143",6143,6144,38.75193,40.19293,111.8026,NA,NA,NA,3.1e+09,6.88e+10,114.97834,159.17963,110.34423,1,"None","parabolic","box sum"
"6151",6151,6152,173.50679,64.7483,111.36296,NA,NA,NA,2.34e+09,5.29e+10,95.17567,183.05586,145.1894,1,"None","parabolic","box sum"
"6157",6157,6158,104.85782,61.454,111.31634,NA,NA,NA,2.91e+09,6.3e+10,112.57339,130.03907,213.40775,1,"None","parabolic","box sum"
"6158",6158,6159,60.26831,57.63867,111.47805,NA,NA,NA,2.25e+09,4.86e+10,152.42422,122.57895,121.06252,1,"None","parabolic","box sum"
"6159",6159,6160,55.4988,57.09641,111.44026,NA,NA,NA,2.41e+09,5.28e+10,148.54992,123.05814,120.49133,1,"None","parabolic","box sum"
"6160",6160,6161,15.21733,56.91081,111.36804,NA,NA,NA,2.33e+09,5.23e+10,115.6037,322.7669,129.48769,1,"None","parabolic","box sum"
"6162",6162,6163,30.13905,54.97602,111.58894,NA,NA,NA,2.66e+09,6.31e+10,218.19453,186.99777,135.81377,1,"None","parabolic","box sum"
"6164",6164,6165,20.29983,53.89929,111.32045,NA,NA,NA,2.47e+09,5.66e+10,110.6912,170.18789,155.49797,1,"None","parabolic","box sum"
"6171",6171,6172,114.02829,44.45652,111.3732,NA,NA,NA,2.54e+09,5.7e+10,113.1902,122.66386,156.25942,1,"None","parabolic","box sum"
"6172",6172,6173,173.3754,41.93457,111.28727,NA,NA,NA,2.94e+09,7.22e+10,165.41358,263.63337,298.2983,1,"None","parabolic","box sum"
"6175",6175,6176,25.82854,39.21751,111.40911,NA,NA,NA,2.25e+09,4.91e+10,163.99094,149.40888,104.32732,1,"None","parabolic","box sum"
"6176",6176,6177,173.29135,39.09258,111.46896,NA,NA,NA,2.49e+09,5.43e+10,118.10331,126.69098,140.54352,1,"None","parabolic","box sum"
"6182",6182,6183,60.40208,68.14304,111.20136,NA,NA,NA,2.4e+09,4.93e+10,97.57085,142.69915,93.97912,1,"None","parabolic","box sum"
"6190",6190,6191,66.22294,59.62451,111.16843,NA,NA,NA,2.75e+09,5.84e+10,116.40738,126.02174,109.6341,1,"None","parabolic","box sum"
"6191",6191,6192,34.97137,59.00797,111.0878,NA,NA,NA,2.33e+09,5.02e+10,126.12245,183.67848,103.19161,1,"None","parabolic","box sum"
"6194",6194,6195,171.94315,57.01331,111.13113,NA,NA,NA,2.83e+09,6.23e+10,106.27734,183.50261,131.46287,1,"None","parabolic","box sum"
"6195",6195,6196,52.6283,56.70924,111.10613,NA,NA,NA,2.85e+09,6.36e+10,113.31722,140.52683,136.07162,1,"None","parabolic","box sum"
"6196",6196,6197,172.74401,55.44749,111.05154,NA,NA,NA,3.25e+09,8.22e+10,453.30462,302.37424,211.33327,1,"None","parabolic","box sum"
"6198",6198,6199,103.40928,53.33855,111.13411,NA,NA,NA,2.62e+09,5.44e+10,120.67253,136.24269,92.11034,1,"None","parabolic","box sum"
"6199",6199,6200,31.46791,53.37353,111.21401,NA,NA,NA,2.35e+09,5.08e+10,115.64522,140.05452,108.25849,1,"None","parabolic","box sum"
"6200",6200,6201,33.83263,50.75299,110.97594,NA,NA,NA,2.52e+09,5.3e+10,94.41962,139.62185,123.78955,1,"None","parabolic","box sum"
"6201",6201,6202,34.71692,50.45576,111.09224,NA,NA,NA,2.45e+09,5.35e+10,84.65814,121.89865,169.47359,1,"None","parabolic","box sum"
"6208",6208,6209,53.85189,42.82684,110.98183,NA,NA,NA,2.41e+09,5.66e+10,171.30717,293.02949,127.83879,1,"None","parabolic","box sum"
"6209",6209,6210,169.691,42.71383,110.98425,NA,NA,NA,6.81e+09,1.6e+11,142.31556,194.26554,147.63397,1,"None","parabolic","box sum"
"6218",6218,6219,55.04319,64.12789,110.85676,NA,NA,NA,2.3e+09,5.17e+10,124.26591,160.16597,128.44628,1,"None","parabolic","box sum"
"6222",6222,6223,31.16875,57.80289,110.66689,NA,NA,NA,2.4e+09,5.27e+10,90.73341,176.42155,122.21241,1,"None","parabolic","box sum"
"6223",6223,6224,57.00293,57.22267,110.90607,NA,NA,NA,2.34e+09,5.39e+10,100.95903,134.06682,327.80874,1,"None","parabolic","box sum"
"6224",6224,6225,172.90603,55.74919,110.735,NA,NA,NA,3.69e+09,8.63e+10,429.73025,280.05189,131.45077,1,"None","parabolic","box sum"
"6225",6225,6226,169.65978,55.72569,110.63972,NA,NA,NA,3.68e+09,8.64e+10,160.63971,177.31088,129.66835,1,"None","parabolic","box sum"
"6226",6226,6227,55.66928,55.63279,110.72096,NA,NA,NA,1.51e+10,3.51e+11,158.09888,165.04675,143.49043,1,"None","parabolic","box sum"
"6227",6227,6228,28.82834,55.69971,110.73941,NA,NA,NA,1.02e+10,2.32e+11,157.72268,172.84107,124.00776,1,"None","parabolic","box sum"
"6228",6228,6229,171.80196,55.5663,110.66261,NA,NA,NA,9.85e+09,2.28e+11,147.2537,180.44889,133.91995,1,"None","parabolic","box sum"
"6229",6229,6230,163.56182,52.28068,110.70576,NA,NA,NA,2.76e+09,6.09e+10,101.57401,195.20891,117.87987,1,"None","parabolic","box sum"
"6238",6238,6239,50.8507,46.86789,110.83208,NA,NA,NA,2.62e+09,6.13e+10,143.36138,184.8315,148.01866,1,"None","parabolic","box sum"
"6240",6240,6241,30.74566,45.37674,110.66183,NA,NA,NA,2.32e+09,5.11e+10,112.152,131.26302,149.81234,1,"None","parabolic","box sum"
"6242",6242,6243,45.4736,44.78901,110.83514,NA,NA,NA,2.83e+09,6.34e+10,106.0181,327.26467,137.16477,1,"None","parabolic","box sum"
"6244",6244,6245,61.10412,43.09292,110.84563,NA,NA,NA,2.6e+09,6.1e+10,105.64435,232.67388,241.91225,1,"None","parabolic","box sum"
"6245",6245,6246,42.7512,42.68844,110.79332,NA,NA,NA,8.32e+09,1.97e+11,164.72379,238.24602,145.00207,1,"None","parabolic","box sum"
"6246",6246,6247,53.96973,42.64729,110.71558,NA,NA,NA,3.1e+09,7.17e+10,134.40847,226.13418,128.6307,1,"None","parabolic","box sum"
"6247",6247,6248,40.51753,40.43744,110.66882,NA,NA,NA,3.02e+09,6.74e+10,130.57326,106.8328,1010.33229,1,"None","parabolic","box sum"
"6259",6259,6260,67.09914,68.4643,110.44997,NA,NA,NA,2.68e+09,5.8e+10,89.69033,134.07652,140.75422,1,"None","parabolic","box sum"
"6261",6261,6262,41.88453,64.74869,110.46236,NA,NA,NA,2.67e+09,5.81e+10,105.18998,149.34734,115.18371,1,"None","parabolic","box sum"
"6265",6265,6266,168.15112,62.0679,110.33145,NA,NA,NA,2.28e+09,4.93e+10,345.73167,123.48309,117.5853,1,"None","parabolic","box sum"
"6267",6267,6268,169.16064,59.9747,110.44686,NA,NA,NA,2.57e+09,5.99e+10,136.46044,148.06768,210.08742,1,"None","parabolic","box sum"
"6271",6271,6272,54.44793,57.0036,110.40702,NA,NA,NA,2.49e+09,5.35e+10,83.25841,170.36667,123.33435,1,"None","parabolic","box sum"
"6273",6273,6274,58.99955,54.55108,110.45628,NA,NA,NA,2.35e+09,5.12e+10,137.7991,123.13241,112.80423,1,"None","parabolic","box sum"
"6276",6276,6277,49.37881,51.88301,110.34469,NA,NA,NA,3.46e+09,7.86e+10,137.27878,228.2604,125.17267,1,"None","parabolic","box sum"
"6282",6282,6283,173.88869,46.23272,110.46529,NA,NA,NA,2.29e+09,5.1e+10,145.24052,180.38338,119.28344,1,"None","parabolic","box sum"
"6285",6285,6286,26.64907,46.28801,110.41153,NA,NA,NA,2.59e+09,5.64e+10,90.99235,222.19968,102.50026,1,"None","parabolic","box sum"
"6289",6289,6290,173.01213,40.99363,110.60743,NA,NA,NA,2.7e+09,6.03e+10,109.48537,176.5123,134.11981,1,"None","parabolic","box sum"
"6290",6290,6291,42.54185,40.41,110.29702,NA,NA,NA,2.48e+09,5.28e+10,122.01608,117.19894,112.7308,1,"None","parabolic","box sum"
"6292",6292,6293,167.39058,39.51444,110.56543,NA,NA,NA,2.41e+09,5.21e+10,123.66223,188.66169,96.75497,1,"None","parabolic","box sum"
"6293",6293,6294,58.92965,39.14733,110.38204,NA,NA,NA,2.39e+09,5.15e+10,111.10159,158.39565,99.87628,1,"None","parabolic","box sum"
"6297",6297,6298,20.18277,68.87801,110.0672,NA,NA,NA,3.21e+09,7.53e+10,120.50154,165.85493,156.72547,1,"None","parabolic","box sum"
"6307",6307,6308,53.02773,55.49373,110.1305,NA,NA,NA,2.46e+09,5.49e+10,96.30547,186.75578,126.48779,1,"None","parabolic","box sum"
"6308",6308,6309,51.43594,55.10786,110.18202,NA,NA,NA,2.26e+09,4.78e+10,203.34711,118.18987,110.03631,1,"None","parabolic","box sum"
"6315",6315,6316,53.13401,46.48029,110.20724,NA,NA,NA,2.25e+09,5.13e+10,117.641,201.12818,121.34039,1,"None","parabolic","box sum"
"6318",6318,6319,52.50489,44.31298,110.08918,NA,NA,NA,2.4e+09,5.33e+10,119.76137,154.62512,124.7834,1,"None","parabolic","box sum"
"6319",6319,6320,172.77312,43.56184,110.01469,NA,NA,NA,2.97e+09,6.73e+10,300.02725,237.69903,104.96861,1,"None","parabolic","box sum"
"6322",6322,6323,28.75066,39.89544,110.18999,NA,NA,NA,2.79e+09,6.32e+10,136.82197,137.29244,145.82735,1,"None","parabolic","box sum"
"6330",6330,6331,48.67847,62.76443,109.66668,NA,NA,NA,2.52e+09,5.36e+10,99.95748,120.13939,120.56351,1,"None","parabolic","box sum"
"6334",6334,6335,52.03837,59.48256,109.82004,NA,NA,NA,2.4e+09,5.17e+10,96.71098,130.76776,129.16434,1,"None","parabolic","box sum"
"6336",6336,6337,64.0717,56.09904,109.80537,NA,NA,NA,2.28e+09,5.1e+10,143.00229,160.98374,116.07158,1,"None","parabolic","box sum"
"6337",6337,6338,67.13423,55.53556,109.79251,NA,NA,NA,3.66e+09,8.1e+10,114.65833,151.08824,123.61139,1,"None","parabolic","box sum"
"6338",6338,6339,185.42221,53.63721,109.63422,NA,NA,NA,2.45e+09,5.29e+10,134.07556,169.29168,108.54012,1,"None","parabolic","box sum"
"6343",6343,6344,122.82925,51.46301,109.8817,NA,NA,NA,2.37e+09,5.42e+10,120.33787,152.40878,146.63762,1,"None","parabolic","box sum"
"6347",6347,6348,175.02965,48.11091,109.71685,NA,NA,NA,2.59e+09,5.78e+10,168.13701,183.56395,109.55983,1,"None","parabolic","box sum"
"6348",6348,6349,29.22752,48.18478,109.81047,NA,NA,NA,2.66e+09,5.96e+10,101.1911,142.003,138.30715,1,"None","parabolic","box sum"
"6353",6353,6354,169.56537,44.53407,109.69611,NA,NA,NA,2.74e+09,6.08e+10,158.53614,151.29268,103.5037,1,"None","parabolic","box sum"
"6355",6355,6356,174.55163,44.16829,109.61418,NA,NA,NA,3.38e+09,7.84e+10,161.73959,165.57539,127.57719,1,"None","parabolic","box sum"
"6356",6356,6357,171.56124,44.14952,109.75409,NA,NA,NA,7.46e+09,1.69e+11,137.67848,167.90062,121.8273,1,"None","parabolic","box sum"
"6357",6357,6358,44.12647,44.1491,109.8892,NA,NA,NA,8.14e+09,1.9e+11,221.03063,178.38359,146.18951,1,"None","parabolic","box sum"
